Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,5.328569885385958,Digging,Traveling,0.0,0.0,5.328569885385958,Digging,Traveling,0.0
2,08:15,0.0,0.0,5.378490118906024,Digging,Idle,0.0,0.0,5.378490118906024,Digging,Idle,0.0
3,08:30,7.999999999999999,1.9999999999999998,0.0,Charging,Serving CEV,0.0,0.0,5.278549842661512,Digging,Idle,-1.9999999999999998
4,08:45,0.0,1.9999999999999998,5.278549842661512,Digging,Idle,0.0,0.0,5.258147622549963,Digging,Idle,-1.9999999999999998
5,09:00,0.0,1.9999999999999998,5.258147622549963,Digging,Idle,7.999999999999999,1.9999999999999998,0.0,Charging,Serving CEV,0.0
6,09:15,8.0,4.0,0.0,Charging,Serving CEV,8.0,4.0,0.0,Charging,Serving CEV,0.0
7,09:30,4.178947368421149,5.044736842105287,0.0,Charging,Serving CEV,5.519744704740481,5.3799361761851205,0.0,Charging,Serving CEV,0.3351993340798334
8,09:45,0.0,5.044736842105287,5.506560554013657,Traveling,Idle,0.0,5.3799361761851205,5.506560554013657,Traveling,Traveling,0.3351993340798334
9,10:00,0.0,5.044736842105287,3.5729865471146276,Loading/Swinging,Idle,0.0,5.3799361761851205,5.278709701279284,Digging,Charging (grid),0.3351993340798334
10,10:15,0.0,5.044736842105287,5.278709701279284,Digging,Idle,0.0,5.3799361761851205,5.265874015638951,Digging,Charging (grid),0.3351993340798334
11,10:30,0.0,5.044736842105287,5.265874015638951,Digging,Idle,0.0,5.3799361761851205,5.208376182518275,Digging,Charging (grid),0.3351993340798334
12,10:45,8.0,7.044736842105287,0.0,Charging,Serving CEV,0.0,5.3799361761851205,0.0,Idle,Charging (grid),-1.6648006659201666
13,11:00,0.0,7.044736842105287,5.208376182518275,Digging,Idle,0.0,5.3799361761851205,5.2920586347139835,Digging,Charging (grid),-1.6648006659201666
14,11:15,0.0,7.044736842105287,5.716584457594605,Traveling,Idle,0.0,5.3799361761851205,5.716584457594605,Traveling,Charging (grid),-1.6648006659201666
15,11:30,0.0,7.044736842105287,5.2920586347139835,Digging,Idle,0.0,5.3799361761851205,3.5729865471146276,Loading/Swinging,Charging (grid),-1.6648006659201666
16,11:45,0.0,7.044736842105287,5.218623882839006,Digging,Idle,0.0,5.3799361761851205,5.218623882839006,Digging,Charging (grid),-1.6648006659201666
17,12:00,8.0,9.044736842105287,0.0,Charging,Serving CEV,0.0,5.3799361761851205,0.0,,Charging (grid),-3.6648006659201666
18,12:15,8.0,11.044736842105287,0.0,Charging,Serving CEV,0.0,5.3799361761851205,0.0,,Charging (grid),-5.664800665920167
19,12:30,0.0,11.044736842105287,0.0,,Traveling,0.0,5.3799361761851205,0.0,,Charging (grid),-5.664800665920167
20,12:45,0.0,11.044736842105287,0.0,,Charging (grid),0.0,5.3799361761851205,0.0,,Charging (grid),-5.664800665920167
21,13:00,0.0,11.044736842105287,0.0,,Charging (grid),0.0,5.3799361761851205,0.0,,Traveling,-5.664800665920167
22,13:15,0.0,11.044736842105287,0.0,,Charging (grid),8.0,7.3799361761851205,0.0,Charging,Serving CEV,-3.6648006659201666
23,13:30,0.0,11.044736842105287,0.0,,Charging (grid),8.0,9.37993617618512,0.0,Charging,Serving CEV,-1.6648006659201666
24,13:45,0.0,11.044736842105287,0.0,,Charging (grid),8.0,11.37993617618512,0.0,Charging,Serving CEV,0.3351993340798334
25,14:00,0.0,11.044736842105287,5.244114316883,Digging,Charging (grid),0.0,11.37993617618512,5.244114316883,Digging,Idle,0.3351993340798334
26,14:15,0.0,11.044736842105287,5.4437960883034835,Digging,Charging (grid),0.0,11.37993617618512,5.4437960883034835,Digging,Idle,0.3351993340798334
27,14:30,0.0,11.044736842105287,5.729408881847093,Traveling,Charging (grid),0.0,11.37993617618512,5.729408881847093,Traveling,Idle,0.3351993340798334
28,14:45,0.0,11.044736842105287,5.265931432668581,Digging,Charging (grid),0.0,11.37993617618512,5.265931432668581,Digging,Idle,0.3351993340798334
29,15:00,0.0,11.044736842105287,0.0,Idle,Charging (grid),8.0,13.37993617618512,0.0,Charging,Serving CEV,2.3351993340798334
30,15:15,0.0,11.044736842105287,3.7007499442306773,Loading/Swinging,Charging (grid),0.0,13.37993617618512,3.7007499442306773,Loading/Swinging,Idle,2.3351993340798334
31,15:30,0.0,11.044736842105287,3.5937026025518977,Loading/Swinging,Charging (grid),0.0,13.37993617618512,3.5937026025518977,Loading/Swinging,Idle,2.3351993340798334
32,15:45,0.0,11.044736842105287,3.6093911736113498,Loading/Swinging,Charging (grid),6.361439164354328,14.970295967273703,0.0,Charging,Serving CEV,3.925559125168416
33,16:00,0.0,11.044736842105287,5.678089638792849,Traveling,Traveling,0.0,14.970295967273703,3.6093911736113498,Loading/Swinging,Idle,3.925559125168416
34,16:15,7.999999999999972,13.04473684210528,0.0,Charging,Serving CEV,0.0,14.970295967273703,5.678089638792849,Traveling,Idle,1.925559125168423
35,16:30,0.0,13.04473684210528,3.62932391761613,Loading/Swinging,Idle,0.0,14.970295967273703,3.62932391761613,Loading/Swinging,Idle,1.925559125168423
36,16:45,0.0,13.04473684210528,3.540093402693751,Loading/Swinging,Idle,8.0,16.970295967273703,0.0,Charging,Serving CEV,3.925559125168423
37,17:00,0.0,13.04473684210528,0.0,,Idle,8.0,18.970295967273703,0.0,Charging,Serving CEV,5.925559125168423
38,17:15,0.0,13.04473684210528,0.0,,Idle,8.0,20.970295967273703,0.0,Charging,Serving CEV,7.925559125168423
39,17:30,0.0,13.04473684210528,0.0,,Idle,8.0,22.970295967273703,0.0,Charging,Serving CEV,9.925559125168423
40,17:45,0.0,13.04473684210528,0.0,,Idle,8.0,24.970295967273703,0.0,Charging,Serving CEV,11.925559125168423
41,18:00,0.0,13.04473684210528,0.0,,Idle,4.8345713766980225,26.17893881144821,0.0,Charging,Serving CEV,13.134201969342929
42,18:15,0.0,13.04473684210528,0.0,,Idle,0.0,26.17893881144821,0.0,,Idle,13.134201969342929
43,18:30,0.0,13.04473684210528,0.0,,Idle,0.0,26.17893881144821,0.0,,Idle,13.134201969342929
44,18:45,8.0,15.04473684210528,0.0,Charging,Serving CEV,0.0,26.17893881144821,0.0,,Traveling,11.134201969342929
45,19:00,8.0,17.04473684210528,0.0,Charging,Serving CEV,0.0,26.17893881144821,0.0,,Idle,9.134201969342929
46,19:15,0.0,17.04473684210528,0.0,,Idle,0.0,26.17893881144821,0.0,,Idle,9.134201969342929
47,19:30,8.0,19.04473684210528,0.0,Charging,Serving CEV,0.0,26.17893881144821,0.0,,Idle,7.134201969342929
48,19:45,8.0,21.04473684210528,0.0,Charging,Serving CEV,0.0,26.17893881144821,0.0,,Idle,5.134201969342929
49,20:00,0.13894736842113645,21.079473684210566,0.0,Charging,Serving CEV,0.0,26.17893881144821,0.0,,Idle,5.099465127237643
50,20:15,8.0,23.079473684210566,0.0,Charging,Serving CEV,0.0,26.17893881144821,0.0,,Idle,3.099465127237643
51,20:30,7.999999999999958,25.079473684210555,0.0,Charging,Serving CEV,0.0,26.17893881144821,0.0,,Idle,1.0994651272376537
52,20:45,0.0,25.079473684210555,0.0,,Traveling,0.0,26.17893881144821,0.0,,Idle,1.0994651272376537
53,21:00,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
54,21:15,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
55,21:30,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
56,21:45,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
57,22:00,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
58,22:15,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
59,22:30,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
60,22:45,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
61,23:00,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
62,23:15,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
63,23:30,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
64,23:45,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
65,00:00,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
66,00:15,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
67,00:30,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
68,00:45,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
69,01:00,0.0,25.079473684210555,0.0,,Charging (grid),0.0,26.17893881144821,0.0,,Charging (grid),1.0994651272376537
