Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,5.1226,Digging,Traveling,0.0,0.0,4.4919,Digging,Idle,0.0
2,08:15,0.0,0.0,4.7653,Digging,Idle,0.0,0.0,4.8277,Digging,Idle,0.0
3,08:30,8.0,2.0,0.0264,Charging,Serving CEV,0.0,0.0,4.8544,Digging,Traveling,-2.0
4,08:45,0.0,2.0,3.4832,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,0.0
5,09:00,0.0,2.0,4.2907,Digging,Idle,6.4989473683798495,3.624736842094962,0.0,Charging,Serving CEV,1.6247368420949622
6,09:15,0.0,2.0,5.3956,Traveling,Idle,0.0,3.624736842094962,4.8544,Digging,Idle,1.6247368420949622
7,09:30,8.0,4.0,0.2481,Charging,Serving CEV,0.0,3.624736842094962,4.6483,Traveling,Idle,-0.37526315790503784
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,3.624736842094962,4.5629,Digging,Idle,-2.3752631579050307
9,10:00,0.0,5.999999999999993,5.4411,Digging,Idle,0.0,3.624736842094962,4.8905,Digging,Idle,-2.3752631579050307
10,10:15,0.0,5.999999999999993,4.7843,Digging,Idle,8.0,5.624736842094962,0.1325,Charging,Serving CEV,-0.37526315790503073
11,10:30,0.0,5.999999999999993,4.7809,Digging,Idle,0.0,5.624736842094962,4.6773,Digging,Idle,-0.37526315790503073
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,8.0,7.624736842094962,0.0,Charging,Serving CEV,-0.37526315790503073
13,11:00,0.0,7.999999999999993,4.7653,Digging,Idle,0.0,7.624736842094962,4.4919,Digging,Traveling,-0.37526315790503073
14,11:15,0.0,7.999999999999993,4.6066,Traveling,Idle,0.0,7.624736842094962,4.6559,Traveling,Charging (grid),-0.37526315790503073
15,11:30,0.0,7.999999999999993,4.7843,Digging,Idle,0.0,7.624736842094962,4.7425,Digging,Charging (grid),-0.37526315790503073
16,11:45,0.0,7.999999999999993,4.7653,Digging,Idle,0.0,7.624736842094962,4.9351,Digging,Charging (grid),-0.37526315790503073
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,0.0,7.624736842094962,0.0,,Charging (grid),-2.3752631579050307
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,0.0,7.624736842094962,0.0,,Charging (grid),-4.375263157905031
