Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
15,11:30,0.0,7.999999999999993,4.8544,Digging,Idle,-1.0408837903391928e-10,6.962894736817709,4.8905,Digging,Idle,0.0,7.880026315789406,5.3389,Digging,Idle,-1.0371052631822835,-0.11997368421058674
16,11:45,0.0,7.999999999999993,4.8277,Digging,Idle,0.0,6.962894736817709,2.9596,Loading/Swinging,Idle,0.0,7.880026315789406,4.5629,Digging,Idle,-1.0371052631822835,-0.11997368421058674
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,8.0,8.96289473681771,0.0,Charging,Serving CEV,8.000000000000023,9.880026315789411,0.0,Charging,Serving CEV,-1.0371052631822835,-0.11997368421058141
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,6.437257617844565,10.57220914127885,0.0,Charging,Serving CEV,0.0,9.880026315789411,0.0,,Traveling,-1.427790858721142,-2.1199736842105814
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,10.57220914127885,0.0,,Traveling,0.0,9.880026315789411,0.0,,Charging (grid),-1.427790858721142,-2.1199736842105814
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.57220914127885,0.0,,Charging (grid),0.0,9.880026315789411,0.0,,Charging (grid),-1.427790858721142,-2.1199736842105814
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.57220914127885,0.0,,Charging (grid),0.0,9.880026315789411,0.0,,Charging (grid),-1.427790858721142,-2.1199736842105814
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.57220914127885,0.0,,Charging (grid),0.0,9.880026315789411,0.0,,Charging (grid),-1.427790858721142,-2.1199736842105814
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.57220914127885,0.0,,Charging (grid),0.0,9.880026315789411,0.0,,Charging (grid),-1.427790858721142,-2.1199736842105814
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.57220914127885,0.0,,Charging (grid),0.0,9.880026315789411,0.0,,Charging (grid),-1.427790858721142,-2.1199736842105814
25,14:00,0.0,11.999999999999993,4.2026,Digging,Charging (grid),0.0,10.57220914127885,4.8544,Digging,Charging (grid),0.0,9.880026315789411,4.9351,Digging,Charging (grid),-1.427790858721142,-2.1199736842105814
26,14:15,0.0,11.999999999999993,5.3389,Digging,Charging (grid),0.0,10.57220914127885,5.3389,Digging,Charging (grid),0.0,9.880026315789411,3.0868,Loading/Swinging,Charging (grid),-1.427790858721142,-2.1199736842105814
27,14:30,0.0,11.999999999999993,6.1076,Traveling,Charging (grid),0.0,10.57220914127885,4.2765,Traveling,Charging (grid),0.0,9.880026315789411,4.5506,Traveling,Charging (grid),-1.427790858721142,-2.1199736842105814
28,14:45,0.0,11.999999999999993,2.4555,Loading/Swinging,Charging (grid),0.0,10.57220914127885,5.4411,Digging,Charging (grid),0.0,9.880026315789411,3.4369,Loading/Swinging,Traveling,-1.427790858721142,-2.1199736842105814
29,15:00,0.0,11.999999999999993,1.3131,Idle,Charging (grid),0.0,10.57220914127885,0.0,Idle,Charging (grid),8.0,11.880026315789411,0.0,Charging,Serving CEV,-1.427790858721142,-0.11997368421058141
30,15:15,0.0,11.999999999999993,2.9903,Loading/Swinging,Charging (grid),0.0,10.57220914127885,3.1344,Loading/Swinging,Charging (grid),0.0,11.880026315789411,3.8487,Loading/Swinging,Idle,-1.427790858721142,-0.11997368421058141
31,15:30,0.0,11.999999999999993,3.2655,Loading/Swinging,Charging (grid),0.0,10.57220914127885,3.7658,Loading/Swinging,Charging (grid),0.0,11.880026315789411,4.78,Digging,Idle,-1.427790858721142,-0.11997368421058141
32,15:45,0.0,11.999999999999993,2.4555,Loading/Swinging,Charging (grid),0.0,10.57220914127885,3.7992,Loading/Swinging,Traveling,5.106942066194502,13.156761832338038,1.3131,Charging,Serving CEV,-1.427790858721142,1.156761832338045
33,16:00,0.0,11.999999999999993,4.6066,Traveling,Traveling,8.0,12.57220914127885,0.061,Charging,Serving CEV,0.0,13.156761832338038,3.4369,Loading/Swinging,Idle,0.5722091412788579,1.156761832338045
34,16:15,8.0,13.999999999999993,0.0,Charging,Serving CEV,0.0,12.57220914127885,4.7305,Traveling,Idle,0.0,13.156761832338038,4.7305,Traveling,Idle,-1.427790858721142,-0.8432381676619549
35,16:30,0.0,13.999999999999993,2.5796,Loading/Swinging,Idle,0.0,12.57220914127885,3.9497,Loading/Swinging,Idle,0.0,13.156761832338038,2.2047,Loading/Swinging,Idle,-1.427790858721142,-0.8432381676619549
36,16:45,0.0,13.999999999999993,3.4034,Loading/Swinging,Idle,8.0,14.57220914127885,0.0,Charging,Serving CEV,0.0,13.156761832338038,3.7658,Loading/Swinging,Idle,0.5722091412788579,-0.8432381676619549
37,17:00,5.799411961722543,15.449852990430628,0.0,Charging,Serving CEV,6.567302230640122,16.21403469893888,0.0,Charging,Serving CEV,1.0101607059451112,13.409302008824316,0.0,Charging,Serving CEV,0.7641817085082536,-2.0405509816063123
38,17:15,0.0,15.449852990430628,0.0,,Idle,7.654352514176833,18.12762282748309,0.0,Charging,Serving CEV,8.0,15.409302008824316,0.0,Charging,Serving CEV,2.6777698370524625,-0.04055098160631232
39,17:30,0.0,15.449852990430628,0.0,,Idle,8.0,20.12762282748309,0.0,Charging,Serving CEV,8.0,17.409302008824316,0.0,Charging,Serving CEV,4.6777698370524625,1.9594490183936877
40,17:45,8.0,17.449852990430628,0.0,Charging,Serving CEV,8.0,22.12762282748309,0.0,Charging,Serving CEV,8.0,19.409302008824316,0.0,Charging,Serving CEV,4.6777698370524625,1.9594490183936877
41,18:00,8.0,19.449852990430628,0.0,Charging,Serving CEV,6.7550340782012155,23.816381347033396,0.0,Charging,Serving CEV,8.0,21.409302008824316,0.0,Charging,Serving CEV,4.3665283566027675,1.9594490183936877
42,18:15,8.0,21.449852990430628,0.0,Charging,Serving CEV,0.0,23.816381347033396,0.0,,Traveling,8.0,23.409302008824316,0.0,Charging,Serving CEV,2.3665283566027675,1.9594490183936877
43,18:30,8.0,23.449852990430628,0.0,Charging,Serving CEV,0.0,23.816381347033396,0.0,,Idle,5.841570489160786,24.869694631114513,0.0,Charging,Serving CEV,0.3665283566027675,1.4198416406838845
44,18:45,8.0,25.449852990430628,0.0,Charging,Serving CEV,0.0,23.816381347033396,0.0,,Idle,0.0,24.869694631114513,0.0,,Idle,-1.6334716433972325,-0.5801583593161155
45,19:00,0.0,25.449852990430628,0.0,,Idle,0.0,23.816381347033396,0.0,,Idle,0.0,24.869694631114513,0.0,,Traveling,-1.6334716433972325,-0.5801583593161155
46,19:15,0.0,25.449852990430628,0.0,,Traveling,0.0,23.816381347033396,0.0,,Idle,0.0,24.869694631114513,0.0,,Idle,-1.6334716433972325,-0.5801583593161155
47,19:30,0.0,25.449852990430628,0.0,,Idle,0.0,23.816381347033396,0.0,,Idle,0.0,24.869694631114513,0.0,,Idle,-1.6334716433972325,-0.5801583593161155
48,19:45,0.0,25.449852990430628,0.0,,Idle,0.0,23.816381347033396,0.0,,Idle,0.0,24.869694631114513,0.0,,Idle,-1.6334716433972325,-0.5801583593161155
49,20:00,0.0,25.449852990430628,0.0,,Idle,0.0,23.816381347033396,0.0,,Idle,0.0,24.869694631114513,0.0,,Idle,-1.6334716433972325,-0.5801583593161155
50,20:15,0.0,25.449852990430628,0.0,,Idle,0.0,23.816381347033396,0.0,,Idle,0.0,24.869694631114513,0.0,,Idle,-1.6334716433972325,-0.5801583593161155
51,20:30,0.0,25.449852990430628,0.0,,Idle,0.0,23.816381347033396,0.0,,Idle,0.0,24.869694631114513,0.0,,Idle,-1.6334716433972325,-0.5801583593161155
52,20:45,0.0,25.449852990430628,0.0,,Idle,0.0,23.816381347033396,0.0,,Idle,0.0,24.869694631114513,0.0,,Idle,-1.6334716433972325,-0.5801583593161155
53,21:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
54,21:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
55,21:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
56,21:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
57,22:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
58,22:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
59,22:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
60,22:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
61,23:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Idle,0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
62,23:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
63,23:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
64,23:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Idle,0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
65,00:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
66,00:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
67,00:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
68,00:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
69,01:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
70,01:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
71,01:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
72,01:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
73,02:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
74,02:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
75,02:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
76,02:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
77,03:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
78,03:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
79,03:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
80,03:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
81,04:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
82,04:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
83,04:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
84,04:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
85,05:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
86,05:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
87,05:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
88,05:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
89,06:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
90,06:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
91,06:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
92,06:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
93,07:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
94,07:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
95,07:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
96,07:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.816381347033396,0.0,,Charging (grid),0.0,24.869694631114513,0.0,,Charging (grid),-1.6334716433972325,-0.5801583593161155
