Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.2582,Digging,Traveling,0.0,0.0,4.7809,Digging,Idle,0.0
2,08:15,0.0,0.0,4.8277,Digging,Idle,0.0,0.0,4.8544,Digging,Traveling,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,0.0,4.8277,Digging,Idle,-2.0
4,08:45,0.0,2.0,4.7425,Digging,Idle,7.9999999999760405,1.9999999999940101,0.4689,Charging,Serving CEV,-5.9898752624576446e-12
5,09:00,0.0,2.0,5.1226,Digging,Idle,0.0,1.9999999999940101,4.9351,Digging,Idle,-5.9898752624576446e-12
6,09:15,0.0,2.0,4.4502,Traveling,Idle,8.0,3.99999999999401,0.0264,Charging,Serving CEV,1.9999999999940101
7,09:30,8.0,4.0,0.4879,Charging,Serving CEV,0.0,3.99999999999401,4.617,Traveling,Idle,-5.9898752624576446e-12
8,09:45,7.999999999999972,5.999999999999993,0.4689,Charging,Serving CEV,8.0,5.99999999999401,0.7188,Charging,Serving CEV,-5.9827698351000436e-12
9,10:00,0.0,5.999999999999993,4.2582,Digging,Idle,0.0,5.99999999999401,2.5796,Loading/Swinging,Idle,-5.9827698351000436e-12
10,10:15,0.0,5.999999999999993,5.4411,Digging,Idle,0.0,5.99999999999401,4.2907,Digging,Idle,-5.9827698351000436e-12
11,10:30,0.0,5.999999999999993,4.2582,Digging,Idle,0.0,5.99999999999401,3.4832,Digging,Idle,-5.9827698351000436e-12
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,8.0,7.99999999999401,0.2629,Charging,Serving CEV,-5.9827698351000436e-12
13,11:00,0.0,7.999999999999993,3.4832,Digging,Idle,0.0,7.99999999999401,2.4555,Loading/Swinging,Traveling,-5.9827698351000436e-12
14,11:15,0.0,7.999999999999993,4.5117,Traveling,Idle,0.0,7.99999999999401,3.7534,Traveling,Charging (grid),-5.9827698351000436e-12
15,11:30,0.0,7.999999999999993,5.2098,Digging,Idle,0.0,7.99999999999401,5.2098,Digging,Charging (grid),-5.9827698351000436e-12
16,11:45,0.0,7.999999999999993,4.2907,Digging,Idle,0.0,7.99999999999401,4.8905,Digging,Charging (grid),-5.9827698351000436e-12
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,0.0,7.99999999999401,0.0,,Charging (grid),-2.0000000000059828
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,0.0,7.99999999999401,0.0,,Charging (grid),-4.000000000005983
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,7.99999999999401,0.0,,Charging (grid),-4.000000000005983
