Time_Period,MCS_1_A1R_kWh,MCS_1_A2R_kWh
123,232.74656847650763,234.42778064840013
124,231.3848587611167,234.42778064840013
125,231.38485876111673,234.42778064840013
126,231.38485876111673,232.3225174905054
127,231.38485876111673,232.3225174905054
128,231.38485876111673,232.3225174905054
129,231.34757187367637,232.3225174905054
130,231.3475718736764,232.3225174905054
131,231.3475718736764,230.21725433261065
132,231.3475718736764,228.11199117471594
133,231.3475718736764,228.11199117471594
134,231.34184176859742,226.0067280168212
135,229.23657861070268,223.90146485892646
136,227.13131545280794,222.9207891370184
137,225.0260522949132,220.42078913701837
138,222.92078913701846,220.42078913701837
139,222.92078913701846,220.42078913701837
140,220.42078913701846,220.42078913701837
141,220.42078913701846,220.42078913701837
142,220.42078913701846,220.42078913701837
143,220.42078913701846,220.42078913701837
144,220.42078913701846,220.42078913701837
145,220.42078913701846,220.42078913701837
146,220.42078913701846,220.42078913701837
147,220.42078913701846,220.42078913701837
148,220.42078913701846,220.42078913701837
149,220.42078913701846,220.42078913701837
150,221.09304392935894,221.09304392935888
151,221.76529872169945,221.76529872169937
152,222.43755351403996,222.43755351403985
153,223.10980830638044,223.10980830638036
154,223.78206309872093,223.78206309872084
155,224.45431789106144,224.45431789106132
156,225.12657268340192,225.12657268340183
157,225.7988274757424,225.7988274757423
158,226.4710822680829,226.4710822680828
159,227.1433370604234,227.1433370604233
160,227.81559185276387,227.8155918527638
161,228.48784664510393,228.4878466451043
162,229.1601014374444,229.16010143744484
163,229.83235622978492,229.83235622978538
164,230.50461102212543,230.5046110221259
165,231.1768658144659,231.17686581446645
166,231.8491206068064,231.849120606807
167,232.5213753991469,232.52137539914753
168,233.1936301914874,233.19363019148807
169,233.86588498382787,233.8658849838286
170,234.53813977616838,234.53813977616915
171,235.21039456850886,235.21039456850968
172,235.88264936084934,235.88264936085022
173,236.55490415318985,236.55490415319076
174,237.22715894553033,237.2271589455313
175,237.89941373787082,237.89941373787184
176,238.57166853021133,238.57166853021238
177,239.2439233225518,239.24392332255292
178,239.9161781148923,239.91617811489346
179,240.5884329072328,240.588432907234
180,241.26068769957328,241.26068769957453
181,241.93294249191376,241.93294249191507
182,242.60519728425427,242.6051972842556
183,243.27745207659478,243.27745207659615
184,243.9497068689353,243.9497068689367
185,244.62196166127578,244.62196166127725
186,245.29421645361646,245.29421645361623
187,245.96647124595592,245.96647124595682
188,246.6387260382966,246.63872603829694
189,247.31098083063728,247.31098083063756
190,247.98323562297796,247.98323562297816
191,248.65549041531864,248.65549041531878
192,249.32774520765932,249.32774520765938
193,250.0,250.0
194,247.5,247.5
195,247.5,247.5
196,247.5,247.5
197,245.39473684210526,247.5
198,245.39473684210526,245.39473684210526
199,245.39473684210526,245.39473684210526
200,243.28947368421052,245.39473684210526
201,243.28947368421055,245.39473684210526
202,243.28947368421055,245.06938392959643
203,243.28947368421055,245.06938392959643
204,243.28947368421055,245.06938392959643
205,243.28938471727898,243.38723466089274
206,243.28938471727898,243.38723466089277
207,243.28938471727898,243.38723466089277
208,243.28938471727898,243.38723466089277
209,243.28938471727898,243.38723466089277
210,241.20880174160936,243.38723466089277
211,239.10353858371462,241.28197150299803
212,236.99827542581988,239.1767083451033
213,234.89301226792514,237.103438355899
214,232.7877491100304,237.103438355899
215,232.7877491100304,237.103438355899
216,232.7877491100304,237.103438355899
217,232.7877491100304,234.99817519800425
218,232.7877491100304,234.99817519800425
219,232.7877491100304,234.99817519800425
220,230.71390388218583,234.99817519800425
221,230.71390388218583,234.99817519800425
222,230.71390388218583,232.8929120401095
223,230.71390388218583,232.8929120401095
224,230.71390388218583,232.8929120401095
225,228.92076250860384,232.8929120401095
226,228.92076250860384,232.8929120401095
227,228.92076250860384,230.78764888221477
228,228.92076250860384,230.78764888221477
229,228.92076250860384,228.80306255355492
230,228.80306255355492,226.69779939566018
231,226.69779939566018,224.59253623776544
232,224.59253623776544,222.48727307987073
233,222.4872730798707,219.9872730798707
234,222.4872730798707,219.9872730798707
235,219.9872730798707,219.9872730798707
236,219.9872730798707,219.9872730798707
237,219.9872730798707,219.9872730798707
238,219.9872730798707,219.9872730798707
239,219.9872730798707,219.9872730798707
240,219.9872730798707,219.9872730798707
241,219.9872730798707,219.9872730798707
242,219.9872730798707,219.9872730798707
243,219.9872730798707,219.9872730798707
244,219.9872730798707,219.9872730798707
245,219.9872730798707,219.9872730798707
246,220.66938050987363,220.66938050987363
247,221.35148793987656,221.35148793987656
248,222.0335953698795,222.0335953698795
249,222.71570279988242,222.71570279988242
250,223.39781022988535,223.39781022988535
251,224.07991765988828,224.07991765988828
252,224.7620250898912,224.7620250898912
253,225.44413251989414,225.44413251989414
254,226.12623994989707,226.12623994989707
255,226.8083473799,226.8083473799
256,227.49045480990293,227.49045480990293
257,228.17256223990623,228.17256223990597
258,228.85466966990953,228.854669669909
259,229.53677709991283,229.53677709991203
260,230.2188845299161,230.21888452991507
261,230.9009919599194,230.90099195991812
262,231.58309938992267,231.58309938992113
263,232.26520681992596,232.26520681992417
264,232.94731424992924,232.94731424992722
265,233.62942167993253,233.62942167993026
266,234.3115291099358,234.31152910993328
267,234.9936365399391,234.99363653993632
268,235.67574396994237,235.67574396993936
269,236.35785139994567,236.3578513999424
270,237.03995882994894,237.03995882994542
271,237.72206625995224,237.72206625994846
272,238.4041736899555,238.4041736899515
273,239.0862811199588,239.08628111995455
274,239.76838854996208,239.76838854995756
275,240.45049597996538,240.4504959799606
276,241.13260340996865,241.13260340996365
277,241.81471083997195,241.8147108399667
278,242.49681826997522,242.4968182699697
279,243.17892569997852,243.17892569997275
280,243.8610331299818,243.8610331299758
281,244.5431405599851,244.54314055997884
282,245.225247989977,245.22524798997873
283,245.9073554199803,245.90735541998174
284,246.58946284998356,246.5894628499848
285,247.27157027998686,247.2715702799877
286,247.9536777099901,247.95367770999079
287,248.6357851399934,248.63578513999386
288,249.3178925699967,249.31789256999696
289,250.0,250.0
290,247.5,247.5
291,247.5,247.5
292,245.39473684210526,247.5
293,245.39473684210526,247.5
294,245.39473684210526,245.39473684210526
295,245.39473684210526,245.39473684210526
296,243.34242903202758,245.39473684210526
297,243.34242903202758,245.39473684210526
298,241.23716587413284,245.39473684210526
299,241.23716587413284,243.28947368421052
300,241.23716587413284,243.28947368421055
301,239.31429522532096,243.28947368421055
302,239.31429522532116,243.28947368421055
303,239.31429522532116,243.28947368421055
304,239.31429522532116,241.1842105263158
305,239.31429522532116,241.1842105263158
306,237.20903206742642,241.1842105263158
307,237.20903206742642,241.1842105263158
308,235.28339115327054,239.07894736842107
309,233.1781279953758,238.07769471598806
310,233.1781279953758,235.97243155809332
311,233.1781279953758,235.97243155809332
312,233.1781279953758,234.83091889219577
313,233.1781279953758,232.72565573430103
314,233.1781279953758,232.72565573430103
315,233.1781279953758,232.72565573430103
316,233.1781279953758,232.72565573430103
317,233.1781279953758,232.72565573430103
318,233.1781279953758,232.70682119975902
319,233.1781279953758,232.70682119975902
320,233.1781279953758,232.70682119975902
321,232.79866351340786,232.70682119975902
322,232.79866351340786,230.60155804186428
323,232.79866351340786,230.60155804186428
324,232.79866351340786,230.60155804186428
325,232.79866351340786,228.55016270814767
326,232.79866351340786,226.44489955025293
327,232.7606890239373,224.3396363923582
328,230.65542586604255,222.23437323446345
329,228.5501627081478,219.73437323446342
330,226.44489955025307,219.73437323446342
331,224.33963639235833,219.73437323446342
332,222.2343732344636,219.73437323446342
333,219.73437323446356,219.73437323446342
334,219.73437323446356,219.73437323446342
335,219.73437323446356,219.73437323446342
336,219.73437323446356,219.73437323446342
337,219.73437323446356,219.73437323446342
338,219.73437323446356,219.73437323446342
339,219.73437323446356,219.73437323446342
340,219.73437323446356,219.73437323446342
341,219.73437323446356,219.73437323446342
342,220.42222838822576,220.42222838822562
343,221.11008354198796,221.11008354198782
344,221.79793869575016,221.79793869575002
345,222.48579384951236,222.48579384951222
346,223.17364900327456,223.17364900327442
347,223.86150415703676,223.86150415703662
348,224.54935931079896,224.54935931079882
349,225.23721446456116,225.23721446456102
350,225.92506961832336,225.92506961832322
351,226.61292477208556,226.61292477208542
352,227.30077992584776,227.30077992584762
353,227.98863507960962,227.9886350796098
354,228.6764902333718,228.676490233372
355,229.36434538713397,229.3643453871342
356,230.05220054089617,230.0522005408964
357,230.74005569465837,230.7400556946586
358,231.42791084842057,231.4279108484208
359,232.11576600218277,232.115766002183
360,232.80362115594497,232.8036211559452
361,233.49147630970717,233.4914763097074
362,234.17933146346937,234.1793314634696
363,234.86718661723157,234.8671866172318
364,235.55504177099377,235.555041770994
365,236.24289692475597,236.2428969247562
366,236.93075207851817,236.9307520785184
367,237.61860723228037,237.6186072322806
368,238.30646238604257,238.3064623860428
369,238.99431753980477,238.994317539805
370,239.68217269356697,239.6821726935672
371,240.37002784732917,240.3700278473294
372,241.05788300109137,241.0578830010916
373,241.74573815485357,241.7457381548538
374,242.43359330861577,242.433593308616
375,243.12144846237797,243.1214484623782
376,243.8093036161402,243.8093036161404
377,244.4971587699024,244.4971587699026
378,245.1850139236646,245.18501392366463
379,245.8728690774268,245.87286907742683
380,246.560724231189,246.56072423118897
381,247.2485793849512,247.2485793849512
382,247.9364345387134,247.93643453871337
383,248.6242896924756,248.6242896924756
384,249.3121448462378,249.31214484623777
385,250.0,250.0
386,247.5,250.0
387,247.5,250.0
388,245.39473684210526,250.0
389,245.39473684210526,250.0
390,245.39473684210526,247.5
391,243.28947368421052,247.5
392,243.28947368421055,247.5
393,241.30085099546028,247.5
394,241.30085099546028,245.39473684210526
395,241.30085099546028,245.39473684210526
396,241.30085099546028,245.39473684210526
397,239.19558783756554,243.28947368421052
398,239.19558783756557,243.28947368421055
399,239.19558783756557,243.28947368421055
400,239.19558783756557,243.28947368421055
401,239.19558783756557,243.28947368421055
402,237.09032467967083,241.1842105263158
403,237.09032467967083,239.07894736842107
404,237.09032467967083,236.97368421052633
405,235.16125567032034,236.97368421052633
406,235.16125567032034,236.97368421052633
407,235.16125567032034,235.75251237149342
408,233.37825567032036,235.75251237149342
409,233.37825567032033,233.64724921359868
410,233.37825567032033,233.64724921359868
411,233.37825567032033,233.64724921359868
412,232.92806672649968,233.64724921359868
413,232.92806672649968,231.54198605570394
414,232.92806672649968,231.54198605570394
415,232.92806672649968,231.54198605570394
416,232.92806672649968,231.54198605570394
417,230.9101223703842,231.54198605570394
418,230.9101223703842,229.4367228978092
419,230.9101223703842,229.4367228978092
420,230.9101223703842,229.4367228978092
421,230.9101223703842,227.33145973991446
422,230.7210599615059,225.22619658201972
423,228.61579680361115,223.12093342412498
424,226.5105336457164,222.30000732992693
425,224.40527048782167,219.80000732992693
426,222.30000732992693,219.80000732992693
427,219.80000732992693,219.80000732992693
428,219.80000732992693,219.80000732992693
429,219.80000732992693,219.80000732992693
430,219.80000732992693,219.80000732992693
431,219.80000732992693,219.80000732992693
432,219.80000732992693,219.80000732992693
433,219.80000732992693,219.80000732992693
434,219.80000732992693,219.80000732992693
435,219.80000732992693,219.80000732992693
436,219.80000732992693,219.80000732992693
437,219.80000732992693,219.80000732992693
438,220.4863707997013,220.4863707997013
439,221.17273426947568,221.17273426947568
440,221.85909773925007,221.85909773925007
441,222.54546120902447,222.54546120902447
442,223.23182467879883,223.23182467879883
443,223.91818814857322,223.91818814857322
444,224.6045516183476,224.6045516183476
445,225.290915088122,225.290915088122
446,225.97727855789637,225.97727855789637
447,226.66364202767076,226.66364202767076
448,227.35000549744515,227.35000549744515
449,228.03636896721966,228.0363689672196
450,228.7227324369942,228.72273243699405
451,229.40909590676873,229.4090959067685
452,230.09545937654326,230.09545937654295
453,230.78182284631777,230.78182284631737
454,231.4681863160923,231.4681863160918
455,232.15454978586683,232.1545497858662
456,232.84091325564137,232.84091325564063
457,233.52727672541587,233.52727672541505
458,234.2136401951904,234.21364019518947
459,234.90000366496494,234.9000036649639
460,235.58636713473948,235.5863671347383
461,236.27273060451398,236.27273060451273
462,236.95909407428852,236.95909407428715
463,237.64545754406305,237.64545754406157
464,238.33182101383755,238.331821013836
465,239.01818448361206,239.0181844836104
466,239.7045479533866,239.70454795338483
467,240.3909114231611,240.39091142315925
468,241.0772748929356,241.07727489293367
469,241.76363836271014,241.7636383627081
470,242.45000183248465,242.4500018324825
471,243.13636530225915,243.13636530225693
472,243.82272877203368,243.82272877203138
473,244.50909224180822,244.50909224180583
474,245.1954557115783,245.19545571157886
475,245.88181918135282,245.88181918135325
476,246.56818265112736,246.5681826511277
477,247.2545461209019,247.25454612090218
478,247.9409095906764,247.94090959067663
479,248.62727306045093,248.6272730604511
480,249.31363653022547,249.31363653022552
481,250.0,250.0
