Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A1S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.9351,Digging,Traveling,0.0,0.0,4.7425,Digging,Traveling,0.0
2,08:15,0.0,0.0,5.3389,Digging,Idle,0.0,0.0,4.8905,Digging,Idle,0.0
3,08:30,8.0,2.0,1.3131,Charging,Serving CEV,0.0,0.0,4.7653,Digging,Idle,-2.0
4,08:45,0.0,2.0,4.7809,Digging,Idle,0.0,0.0,4.7843,Digging,Idle,-2.0
5,09:00,0.0,2.0,4.2907,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,0.0
6,09:15,0.0,2.0,4.2765,Traveling,Idle,0.0,2.0,4.486,Traveling,Idle,0.0
7,09:30,8.0,4.0,0.061,Charging,Serving CEV,-5.044853423896711e-13,1.9999999999998739,4.7653,Digging,Idle,-2.000000000000126
8,09:45,7.999999999999972,5.999999999999993,0.2481,Charging,Serving CEV,0.0,1.9999999999998739,4.2582,Digging,Idle,-4.000000000000119
9,10:00,0.0,5.999999999999993,5.4411,Digging,Idle,3.083157894711549,2.770789473677761,0.4879,Charging,Serving CEV,-3.2292105263222317
10,10:15,0.0,5.999999999999993,4.7809,Digging,Idle,0.0,2.770789473677761,5.3389,Digging,Idle,-3.2292105263222317
11,10:30,0.0,5.999999999999993,4.7809,Digging,Idle,8.0,4.770789473677761,0.4879,Charging,Serving CEV,-1.2292105263222322
12,10:45,8.0,7.999999999999993,1.3131,Charging,Serving CEV,8.0,6.770789473677761,0.4689,Charging,Serving CEV,-1.2292105263222322
13,11:00,0.0,7.999999999999993,4.4919,Digging,Idle,0.0,6.770789473677761,3.2655,Loading/Swinging,Idle,-1.2292105263222322
14,11:15,0.0,7.999999999999993,5.3364,Traveling,Idle,0.0,6.770789473677761,3.7534,Traveling,Idle,-1.2292105263222322
15,11:30,0.0,7.999999999999993,4.8277,Digging,Idle,0.0,6.770789473677761,4.78,Digging,Idle,-1.2292105263222322
16,11:45,0.0,7.999999999999993,4.7843,Digging,Idle,0.0,6.770789473677761,4.9351,Digging,Idle,-1.2292105263222322
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,7.831623268725226,8.728695290859067,0.0,Charging,Serving CEV,-1.2713047091409262
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,8.0,10.728695290859067,0.0,Charging,Serving CEV,-1.2713047091409262
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,10.728695290859067,0.0,,Traveling,-1.2713047091409262
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.728695290859067,0.0,,Charging (grid),-1.2713047091409262
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.728695290859067,0.0,,Charging (grid),-1.2713047091409262
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.728695290859067,0.0,,Charging (grid),-1.2713047091409262
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.728695290859067,0.0,,Charging (grid),-1.2713047091409262
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.728695290859067,0.0,,Charging (grid),-1.2713047091409262
25,14:00,0.0,11.999999999999993,4.7653,Digging,Charging (grid),0.0,10.728695290859067,4.5629,Digging,Charging (grid),-1.2713047091409262
26,14:15,0.0,11.999999999999993,4.5629,Digging,Charging (grid),0.0,10.728695290859067,4.8905,Digging,Charging (grid),-1.2713047091409262
27,14:30,0.0,11.999999999999993,5.1579,Traveling,Charging (grid),0.0,10.728695290859067,5.3956,Traveling,Charging (grid),-1.2713047091409262
28,14:45,0.0,11.999999999999993,2.6102,Loading/Swinging,Charging (grid),0.0,10.728695290859067,3.4832,Digging,Charging (grid),-1.2713047091409262
29,15:00,0.0,11.999999999999993,0.2629,Idle,Charging (grid),0.0,10.728695290859067,1.3131,Idle,Charging (grid),-1.2713047091409262
30,15:15,0.0,11.999999999999993,4.1586,Loading/Swinging,Charging (grid),0.0,10.728695290859067,4.1586,Loading/Swinging,Charging (grid),-1.2713047091409262
31,15:30,0.0,11.999999999999993,4.3319,Loading/Swinging,Charging (grid),0.0,10.728695290859067,3.0004,Loading/Swinging,Charging (grid),-1.2713047091409262
32,15:45,0.0,11.999999999999993,2.4555,Loading/Swinging,Charging (grid),0.0,10.728695290859067,2.6102,Loading/Swinging,Traveling,-1.2713047091409262
33,16:00,0.0,11.999999999999993,4.7175,Traveling,Traveling,8.0,12.728695290859067,0.0,Charging,Serving CEV,0.7286952908590738
34,16:15,8.0,13.999999999999993,0.0264,Charging,Serving CEV,0.0,12.728695290859067,5.3956,Traveling,Idle,-1.2713047091409262
35,16:30,0.0,13.999999999999993,2.5796,Loading/Swinging,Idle,0.0,12.728695290859067,2.6102,Loading/Swinging,Idle,-1.2713047091409262
36,16:45,0.0,13.999999999999993,3.9497,Loading/Swinging,Idle,0.0,12.728695290859067,3.7992,Loading/Swinging,Idle,-1.2713047091409262
37,17:00,5.799411961722543,15.449852990430628,0.0,Charging,Serving CEV,8.0,14.728695290859067,0.0,Charging,Serving CEV,-0.7211576995715614
38,17:15,0.0,15.449852990430628,0.0,,Idle,0.5414935121723599,14.864068668902156,0.0,Charging,Serving CEV,-0.5857843215284717
39,17:30,0.0,15.449852990430628,0.0,,Idle,7.9715003414646155,16.85694375426831,0.0,Charging,Serving CEV,1.407090763837683
40,17:45,8.0,17.449852990430628,0.0,Charging,Serving CEV,8.0,18.85694375426831,0.0,Charging,Serving CEV,1.407090763837683
41,18:00,8.0,19.449852990430628,0.0,Charging,Serving CEV,7.159394718870279,20.64679243398588,0.0,Charging,Serving CEV,1.1969394435552516
42,18:15,8.0,21.449852990430628,0.0,Charging,Serving CEV,8.0,22.64679243398588,0.0,Charging,Serving CEV,1.1969394435552516
43,18:30,8.0,23.449852990430628,0.0,Charging,Serving CEV,7.202137120059456,24.447326714000745,0.0,Charging,Serving CEV,0.997473723570117
44,18:45,8.0,25.449852990430628,0.0,Charging,Serving CEV,0.0,24.447326714000745,0.0,,Traveling,-1.002526276429883
45,19:00,0.0,25.449852990430628,0.0,,Idle,0.0,24.447326714000745,0.0,,Idle,-1.002526276429883
46,19:15,0.0,25.449852990430628,0.0,,Traveling,0.0,24.447326714000745,0.0,,Idle,-1.002526276429883
47,19:30,0.0,25.449852990430628,0.0,,Idle,0.0,24.447326714000745,0.0,,Idle,-1.002526276429883
48,19:45,0.0,25.449852990430628,0.0,,Idle,0.0,24.447326714000745,0.0,,Idle,-1.002526276429883
49,20:00,0.0,25.449852990430628,0.0,,Idle,0.0,24.447326714000745,0.0,,Idle,-1.002526276429883
50,20:15,0.0,25.449852990430628,0.0,,Idle,0.0,24.447326714000745,0.0,,Idle,-1.002526276429883
51,20:30,0.0,25.449852990430628,0.0,,Idle,0.0,24.447326714000745,0.0,,Idle,-1.002526276429883
52,20:45,0.0,25.449852990430628,0.0,,Idle,0.0,24.447326714000745,0.0,,Idle,-1.002526276429883
53,21:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.447326714000745,0.0,,Charging (grid),-1.002526276429883
54,21:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.447326714000745,0.0,,Charging (grid),-1.002526276429883
55,21:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.447326714000745,0.0,,Charging (grid),-1.002526276429883
