Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.4411,Digging,Traveling,0.0,0.0,5.3659,Digging,Idle,0.0
2,08:15,0.0,0.0,5.1226,Digging,Idle,0.0,0.0,5.4411,Digging,Idle,0.0
3,08:30,1.263218841337306e-12,3.158047103343265e-13,4.8905,Digging,Idle,0.0,0.0,4.8544,Digging,Idle,-3.158047103343265e-13
4,08:45,8.00000000000014,2.000000000000351,0.0,Charging,Serving CEV,0.0,0.0,4.7425,Digging,Idle,-2.000000000000351
5,09:00,7.846526315789688,3.961631578947773,0.4689,Charging,Serving CEV,0.0,0.0,0.0,Idle,Traveling,-3.961631578947773
6,09:15,0.0,3.961631578947773,4.2026,Digging,Idle,0.0,0.0,4.7746,Traveling,Idle,-3.961631578947773
7,09:30,0.0,3.961631578947773,4.6083,Traveling,Idle,0.0,0.0,4.4919,Digging,Idle,-3.961631578947773
8,09:45,8.000000000000103,5.961631578947799,0.0,Charging,Serving CEV,-6.377487380704814e-13,-1.5943718451762036e-13,5.4411,Digging,Idle,-5.961631578947959
9,10:00,0.0,5.961631578947799,5.2098,Digging,Traveling,0.0,-1.5943718451762036e-13,5.3659,Digging,Idle,-5.961631578947959
10,10:15,0.0,5.961631578947799,4.7809,Digging,Charging (grid),8.0,1.9999999999998406,1.3131,Charging,Serving CEV,-3.961631578947958
11,10:30,0.0,5.961631578947799,5.1226,Digging,Charging (grid),0.0,1.9999999999998406,4.9634,Digging,Idle,-3.961631578947958
12,10:45,0.0,5.961631578947799,5.2098,Digging,Charging (grid),8.0,3.9999999999998406,0.0,Charging,Serving CEV,-1.9616315789479581
