Time_Period,MCS_1_A0_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,248.67243767313022,250.0
4,248.6724376731308,250.0
5,248.6724376731308,250.0
6,246.56717451523605,250.0
7,246.56717451523605,250.0
8,246.56717451523605,250.0
9,244.4619113573413,250.0
10,244.4619113573413,250.0
11,244.78466066481974,247.89473684210526
12,245.2587824225634,247.89473684210526
13,245.73290418030706,247.89473684210526
14,246.20702593805072,245.78947368421052
15,246.68114769579438,243.68421052631578
16,247.15526945353804,243.68421052631578
17,247.6293912112817,243.68421052631578
18,248.10351296902536,241.57894736842104
19,248.57763472676902,239.4736842105263
20,249.05175648451268,237.36842105263156
21,249.52587824225634,237.36842105263156
22,250.0,237.82270123995073
23,250.0,238.2769814272699
24,247.89473684210526,238.73126161458907
25,245.78947368421052,239.18554180190824
26,245.78947368421052,239.6398219892274
27,245.78947368421052,240.09410217654658
28,245.78947368421052,240.54838236386576
29,243.68421052631578,241.00266255118493
30,243.68421052631578,241.4569427385041
31,243.68421052631578,241.91122292582327
32,243.68421052631578,242.36550311314244
33,243.68421052631578,242.8197833004616
34,241.57894736842104,242.8197833004616
35,241.57894736842104,242.41880048348034
36,241.57894736842104,242.41880048348034
37,241.57894736842104,242.41880048348034
38,239.4736842105263,242.41476697754638
39,237.36842105263156,240.30950381965164
40,235.26315789473682,238.2042406617569
41,235.26315789473682,236.09897750386216
42,233.15789473684208,233.99371434596742
43,231.05263157894734,231.88845118807268
44,231.05263157894734,230.33741694046256
45,229.13864265927918,230.33741694046256
46,229.13864265927918,230.33741694046256
47,229.13864265927918,230.33741694046256
48,229.13864265927918,230.33741694046256
49,229.13864265927918,230.33741694046256
50,229.13864265927918,230.33741694046256
51,229.13864265927918,230.33741694046256
52,229.13864265927918,230.33741694046256
53,229.13864265927918,230.33741694046256
54,229.61276441702285,230.79169712778173
55,230.0868861747665,231.2459773151009
56,230.56100793251017,231.70025750242007
57,231.03512969025383,232.15453768973924
58,231.50925144799749,232.6088178770584
59,231.98337320574115,233.06309806437758
60,232.4574949634848,233.51737825169675
61,232.93161672122847,233.97165843901593
62,233.40573847897213,234.4259386263351
63,233.87986023671579,234.88021881365427
64,234.35398199445945,235.33449900097344
65,234.8281037522031,235.4630340057862
66,235.30222550994677,235.91731419310537
67,235.77634726769043,236.37159438042454
68,236.25046902543409,236.8258745677437
69,236.72459078317775,237.28015475506288
70,237.1987125409214,237.73443494238205
71,237.67283429866507,238.18871512970122
72,238.14695605640873,238.6429953170204
73,238.6210778141524,239.09727550433956
74,239.09519957189605,239.55155569165873
75,239.5693213296397,240.0058358789779
76,240.04344308738337,240.46011606629708
77,240.51756484512703,240.91439625361625
78,240.9916866028707,241.36867644093542
79,241.46580836061435,241.8229566282546
80,241.939930118358,242.27723681557376
81,242.41405187610167,242.73151700289293
82,242.88817363384533,243.1857971902121
83,243.362295391589,243.64007737753127
84,243.83641714933265,244.09435756485044
85,244.3105389070763,244.5486377521696
86,244.78466066481997,245.00291793948878
87,245.25878242256363,245.45719812680795
88,245.7329041803073,245.91147831412712
89,246.20702593805095,246.3657585014463
90,246.6811476957946,246.82003868876572
91,247.15526945353827,247.27431887608336
92,247.62939121128193,247.7285990634028
93,248.1035129690256,248.18287925072224
94,248.57763472676925,248.63715943804166
95,249.0517564845129,249.09143962536112
96,249.52587824225634,249.54571981268055
97,250.0,250.0
