Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0,250.0
2,250.0,250.0,250.0
3,248.67243767313022,250.0,250.0
4,248.6724376731308,250.0,249.52139445324292
5,248.6724376731308,250.0,249.52139445324292
6,246.56717451523605,247.89473684210526,249.52139445324292
7,246.56717451523605,247.89473684210526,249.52139445324292
8,246.56717451523605,247.89473684210526,247.49780255035265
9,244.4619113573413,245.78947368421052,247.49780255035265
10,244.4619113573413,243.68421052631575,247.99616200858134
11,244.78466066481974,243.68421052631575,248.38664844157714
12,245.2587824225634,243.68421052631575,248.47155954559
13,245.73290418030706,241.57894736841484,248.47155954559
14,246.20702593805072,241.57894736841484,248.9768774565472
15,246.68114769579438,241.57894736841484,249.49176185482403
16,247.15526945353804,241.57894736841484,250.0
17,247.6293912112817,241.57894736841484,250.0
18,248.10351296902536,239.4736842105201,249.89472140236006
19,248.57763472676902,238.96342116333938,247.78945824446532
20,249.05175648451268,238.96342116333938,245.68419508657058
21,249.52587824225634,239.4151152860073,245.68419508657058
22,250.0,239.86680940867524,245.05313440838464
23,250.0,240.31850353134317,242.9478712504899
24,247.89473684210526,240.7701976540111,240.84260809259516
25,245.78947368421052,241.22189177667903,240.84260809259516
26,245.78947368421052,241.67358589934696,240.84260809259516
27,245.78947368421052,242.12549735245008,240.84260809259516
28,245.78947368421052,242.5774088055532,240.84260809259516
29,243.68421052631578,243.02932025865633,240.84260809259516
30,243.68421052631578,243.48123171175945,238.73734493470042
31,243.68421052631578,243.93314316486257,238.73734493470042
32,243.68421052631578,244.3850546179657,238.73734493470042
33,243.68421052631578,244.83696607106882,238.73734493470042
34,241.57894736842104,244.83696607106882,238.73734493470042
35,241.57894736842104,242.76316878511662,236.63208177680568
36,241.57894736842104,242.76316878511662,234.52681861891094
37,241.57894736842104,242.76316878511662,234.52681861891094
38,239.4736842105263,240.65790562722188,232.4215554610162
39,237.36842105263156,238.74132213829623,230.31629230312146
40,235.26315789473682,236.73693179560811,228.21102914522672
41,235.26315789473682,234.63166863771337,227.42658147094636
42,233.15789473684208,232.52640547981864,227.42658147094636
43,231.05263157894734,230.74824319868588,227.42658147094636
44,231.05263157894734,230.74824319868588,227.42658147094636
45,229.13864265927918,230.74824319868588,227.42658147094636
46,229.13864265927918,230.74824319868588,227.42658147094636
47,229.13864265927918,230.74824319868588,227.42658147094636
48,229.13864265927918,230.74824319868588,227.42658147094636
49,229.13864265927918,230.74824319868588,227.42658147094636
50,229.13864265927918,230.74824319868588,227.42658147094636
51,229.13864265927918,230.74824319868588,227.42658147094636
52,229.13864265927918,230.74824319868588,227.42658147094636
53,229.13864265927918,230.74824319868588,227.42658147094636
54,229.61276441702285,231.200154651789,227.9414658692232
55,230.0868861747665,231.65206610489213,228.45635026750006
56,230.56100793251017,232.10397755799525,228.9712346657769
57,231.03512969025383,232.55588901109837,229.48611906405375
58,231.50925144799749,233.0078004642015,230.0010034623306
59,231.98337320574115,233.45971191730462,230.51588786060745
60,232.4574949634848,233.91162337040774,231.0307722588843
61,232.93161672122847,234.36353482351086,231.54565665716115
62,233.40573847897213,234.63501059449396,232.060541055438
63,233.87986023671579,235.08692204759708,232.57542545371484
64,234.35398199445945,235.5388335007002,233.0903098519917
65,234.8281037522031,235.5388335007002,233.5236992551408
66,235.30222550994677,235.99074495380333,234.03858365341765
67,235.77634726769043,236.44265640690645,234.5534680516945
68,236.25046902543409,236.89456786000957,235.06835244997134
69,236.72459078317775,237.3464793131127,235.5832368482482
70,237.1987125409214,237.79839076621582,236.09812124652504
71,237.67283429866507,238.25030221931894,236.6130056448019
72,238.14695605640873,238.70221367242206,237.12789004307874
73,238.6210778141524,239.15412512552518,237.64277444135558
74,239.09519957189605,239.6060365786283,238.15765883963243
75,239.5693213296397,240.05794803173143,238.67254323790928
76,240.04344308738337,240.50985948483455,239.18742763618613
77,240.51756484512703,240.96177093793767,239.70231203446298
78,240.9916866028707,241.4136823910408,240.21719643273983
79,241.46580836061435,241.86559384414392,240.73208083101667
80,241.939930118358,242.31750529724704,241.24696522929352
81,242.41405187610167,242.76941675035016,241.76184962757037
82,242.88817363384533,243.22132820345328,242.27673402584722
83,243.362295391589,243.6732396565564,242.79161842412407
84,243.83641714933265,244.12515110965953,243.30650282240092
85,244.3105389070763,244.57706256276265,243.82138722067776
86,244.78466066481997,245.02897401586577,244.3362716189546
87,245.25878242256363,245.4808854689689,244.85115601723146
88,245.7329041803073,245.93279692207201,245.3660404155083
89,246.20702593805095,246.38470837517514,245.88092481378516
90,246.6811476957946,246.83661982827817,246.39580921206203
91,247.15526945353827,247.2885312813813,246.91069361033865
92,247.62939121128193,247.74044273448442,247.42557800861556
93,248.1035129690256,248.1923541875875,247.9404624068924
94,248.57763472676925,248.64426564069063,248.4553468051693
95,249.0517564845129,249.09617709379373,248.9702312034462
96,249.52587824225634,249.54808854689688,249.4851156017231
97,250.0,250.0,250.0
