Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0,250.0
2,250.0,250.0,250.0
3,250.0,250.0,250.0
4,247.89473684210526,250.0,250.0
5,247.8947368421053,247.89473684211075,250.0
6,247.8947368421053,246.80613563747363,247.89473684210526
7,245.78947368421055,246.80613563747363,245.78947368421697
8,244.68975069252076,246.80613563747363,245.78947368421697
9,244.68975069252076,244.7522392377277,243.68421052632223
10,244.68975069252076,244.7522392377277,243.68421052632223
11,244.68975069252076,244.7522392377277,244.11999791100973
12,244.68975069252076,244.7522392377277,244.55601344063302
13,242.58448753462602,242.64697607983297,244.9920289702563
14,242.58448753462602,242.64697607983297,245.42953464068066
15,242.58448753462602,242.64697607983297,245.867040311105
16,242.58448753462602,242.64697607983297,246.3082511195099
17,242.58448753462602,242.64697607983297,246.74946192791478
18,240.47922437673128,240.81282428122782,247.19067273631967
19,238.37396121883654,238.70756112333308,247.63213727620771
20,238.37396121883654,238.70756112333308,248.07360181609576
21,238.83710939398355,239.1605776733794,248.5150663559838
22,239.30025756913057,239.61359422342574,248.95653089587185
23,239.76340574427758,240.06661077347206,248.95653089587185
24,240.2265539194246,240.5196273235184,246.90495101768457
25,240.6897020945716,240.97264387356472,244.79968785978983
26,241.1528502697186,241.42566042361105,244.79968785978983
27,241.61599844486562,241.8787714467136,244.79968785978983
28,242.07914662001264,242.33196387430795,244.79968785978983
29,242.54229479515965,242.78557388006445,244.79968785978983
30,243.00544297030666,243.23918388582095,242.6944247018951
31,243.46859114545367,243.69279389157745,242.6944247018951
32,243.93173932060068,244.14640389733395,242.6944247018951
33,244.3948874957477,244.60001390309046,242.2570589770019
34,244.3948874957477,244.60001390309046,242.2570589770019
35,242.28962433785296,242.8635426922334,242.2570589770019
36,242.28962433785296,242.8635426922334,242.2570589770019
37,242.28962433785296,242.8635426922334,242.2570589770019
38,242.28962433785296,240.75827953433867,240.15179581910715
39,242.28962433785296,238.84145224189854,238.0465326612124
40,242.28962433785296,236.7361890840038,235.94126950331767
41,242.28962433785296,234.84261489717932,233.83600634542293
42,242.28962433785296,232.73735173928458,231.7307431875282
43,242.28962433785296,230.8425537047961,230.2427621441435
44,242.28962433785296,230.8425537047961,230.2427621441435
45,240.18436117995822,230.8425537047961,230.2427621441435
46,238.07909802206348,230.8425537047961,230.2427621441435
47,238.07909802206348,230.8425537047961,230.2427621441435
48,235.97383486416874,230.8425537047961,230.2427621441435
49,233.868571706274,230.8425537047961,230.2427621441435
50,233.83200660932107,230.8425537047961,230.2427621441435
51,231.72674345142633,230.8425537047961,230.2427621441435
52,229.6214802935316,230.8425537047961,230.2427621441435
53,229.6214802935316,230.8425537047961,230.2427621441435
54,230.0846284686786,231.2961637105526,230.69179027723115
55,230.5477766438256,231.7497737163091,231.1408184103188
56,231.01092481897263,232.2033837220656,231.58984654340642
57,231.47407299411964,232.6569937278221,232.03887467649406
58,231.93722116926665,233.1106037335786,232.4879028095817
59,232.40036934441366,233.56421373933512,232.93693094266933
60,232.86351751956067,234.01782374509162,233.38595907575697
61,233.32666569470769,234.47143375084812,233.8349872088446
62,233.7898138698547,234.5772598042794,234.28401534193225
63,234.2529620450017,235.0308698100359,234.73304347501988
64,234.71611022014872,235.48447981579238,235.18207160810752
65,235.17925839529573,235.48447981579238,235.63109974119527
66,235.64240657044274,235.93808982154889,236.08012787428302
67,236.10555474558976,236.3916998273054,236.52915600737077
68,236.56870292073677,236.8453098330619,236.97818414045852
69,237.03185109588378,237.2989198388184,237.42721227354627
70,237.4949992710308,237.7525298445749,237.87624040663403
71,237.9581474461778,238.2061398503314,238.32526853972178
72,238.42129562132482,238.6597498560879,238.77429667280953
73,238.88444379647183,239.1133598618444,239.22332480589728
74,239.34759197161884,239.5669698676009,239.67235293898503
75,239.81074014676585,240.0205798733574,240.12138107207278
76,240.27388832191286,240.4741898791139,240.57040920516053
77,240.73703649705988,240.9277998848704,241.01943733824828
78,241.2001846722069,241.3814098906269,241.46846547133603
79,241.6633328473539,241.83501989638341,241.91749360442378
80,242.1264810225009,242.28862990213992,242.36652173751153
81,242.58962919764792,242.74223990789642,242.81554987059928
82,243.05277737279494,243.19584991365292,243.26457800368703
83,243.51592554794195,243.64945991940942,243.71360613677479
84,243.97907372308896,244.10306992516593,244.16263426986254
85,244.44222189823597,244.55667993092243,244.6116624029503
86,244.90537007338298,245.01028993667893,245.06069053603804
87,245.36851824853,245.46389994243543,245.5097186691258
88,245.831666423677,245.91750994819193,245.95874680221354
89,246.29481459882402,246.37111995394844,246.4077749353013
90,246.75796277397103,246.82472995970457,246.85680306838572
91,247.22111094911804,247.27833996546107,247.30583120147347
92,247.68425912426505,247.7319499712175,247.75485933456122
93,248.14740729941207,248.185559976974,248.20388746764897
94,248.61055547455908,248.6391699827305,248.65291560073672
95,249.0737036497061,249.092779988487,249.10194373382447
96,249.536851824853,249.5463899942435,249.55097186691225
97,250.0,250.0,250.0
