Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0,250.0
2,250.0,250.0,250.0
3,250.0,248.73403423857215,250.0
4,247.89473684210526,248.73403423857215,247.894736842119
5,247.8947368421053,248.73403423857215,247.894736842119
6,247.8947368421053,246.6287710806774,247.894736842119
7,245.78947368421055,246.6287710806774,245.78947368422425
8,244.68975069252076,244.52350792278267,245.78947368422425
9,244.68975069252076,244.52350792278267,243.6842105263295
10,244.68975069252076,244.52350792278267,243.6842105263295
11,244.68975069252076,244.52350792278267,243.6842105263295
12,244.68975069252076,244.52350792278267,243.6842105263295
13,242.58448753462602,242.41824476488793,241.57894736843477
14,242.58448753462602,242.41824476488793,241.57894736843477
15,242.58448753462602,242.41824476488793,241.57894736843477
16,242.58448753462602,242.41824476488793,241.57894736843477
17,242.58448753462602,242.41824476488793,241.57894736843477
18,240.47922437673128,240.3129816069932,239.47368421054003
19,238.37396121883654,239.0904444685997,237.3684210526453
20,238.37396121883654,236.98518131070497,237.3684210526453
21,238.83710939398355,236.98518131070497,237.83742592395598
22,239.30025756913057,237.47761905017896,238.30643079526666
23,239.76340574427758,237.97005678965294,238.77543566657735
24,240.2265539194246,238.46249452912693,239.24444053788804
25,240.6897020945716,238.9549322686009,239.71371495677042
26,241.1528502697186,239.4473700080749,240.1829893756528
27,241.61599844486562,239.9423160581884,240.65778536237227
28,242.07914662001264,240.44007116747753,241.13299711061762
29,242.54229479515965,240.94383677011052,241.13299711061762
30,243.00544297030666,241.44760237274352,239.02773395272288
31,243.46859114545367,241.9513679753765,239.02773395272288
32,243.93173932060068,242.4551335780095,239.02773395272288
33,244.3948874957477,242.9588991806425,239.02773395272288
34,244.3948874957477,242.9588991806425,239.02773395272288
35,242.28962433785296,241.33413575819992,236.92247079482814
36,242.28962433785296,241.33413575819992,236.92247079482814
37,242.28962433785296,241.33413575819992,236.92247079482814
38,242.28962433785296,239.22887260030515,234.8172076369334
39,242.28962433785296,239.02059652606454,232.71194447903866
40,242.28962433785296,236.92629526681404,230.60668132114392
41,242.28962433785296,234.8210321089193,228.50141816324918
42,242.28962433785296,232.71576895102456,226.39615500535444
43,242.28962433785296,230.61050579312982,225.3744960786587
44,242.28962433785296,228.94787898960007,225.3744960786587
45,240.18436117995822,228.94787898960007,225.3744960786587
46,238.07909802206348,228.94787898960007,225.3744960786587
47,238.07909802206348,228.94787898960007,225.3744960786587
48,235.97383486416874,228.94787898960007,225.3744960786587
49,233.868571706274,228.94787898960007,225.3744960786587
50,233.83200660932107,228.94787898960007,225.3744960786587
51,231.72674345142633,228.94787898960007,225.3744960786587
52,229.6214802935316,228.94787898960007,225.3744960786587
53,229.6214802935316,228.94787898960007,225.3744960786587
54,230.0846284686786,229.45164459223307,225.93416662232553
55,230.5477766438256,229.95541019486606,226.49383716599237
56,231.01092481897263,230.45917579749906,227.05350770965921
57,231.47407299411964,230.96294140013205,227.61317825332605
58,231.93722116926665,231.46670700276505,228.1728487969929
59,232.40036934441366,231.97047260539804,228.73251934065974
60,232.86351751956067,232.47423820803104,229.29218988432658
61,233.32666569470769,232.97800381066403,229.85186042799342
62,233.7898138698547,232.97800381066403,230.41153097166026
63,234.2529620450017,233.48176941329703,230.9712015153271
64,234.71611022014872,233.8795007157443,231.53087205899394
65,235.17925839529573,233.8795007157443,232.0905426026609
66,235.64240657044274,234.3832663183773,232.65021314632784
67,236.10555474558976,234.8870319210103,233.2098836899948
68,236.56870292073677,235.3907975236433,233.76955423366175
69,237.03185109588378,235.8945631262763,234.3292247773287
70,237.4949992710308,236.3983287289093,234.88889532099566
71,237.9581474461778,236.9020943315423,235.4485658646626
72,238.42129562132482,237.40585993417528,236.00823640832957
73,238.88444379647183,237.90962553680828,236.56790695199652
74,239.34759197161884,238.41339113944127,237.12757749566347
75,239.81074014676585,238.91715674207427,237.68724803933043
76,240.27388832191286,239.42092234470726,238.24691858299738
77,240.73703649705988,239.92468794734026,238.80658912666433
78,241.2001846722069,240.42845354997326,239.3662596703313
79,241.6633328473539,240.93221915260625,239.92593021399824
80,242.1264810225009,241.43598475523925,240.4856007576652
81,242.58962919764792,241.93975035787224,241.04527130133215
82,243.05277737279494,242.44351596050524,241.6049418449991
83,243.51592554794195,242.94728156313823,242.16461238866606
84,243.97907372308896,243.45104716577123,242.724282932333
85,244.44222189823597,243.95481276840422,243.28395347599997
86,244.90537007338298,244.45857837103722,243.84362401966692
87,245.36851824853,244.96234397367022,244.40329456333387
88,245.831666423677,245.4661095763032,244.96296510700083
89,246.29481459882402,245.9698751789362,245.52263565066778
90,246.75796277397103,246.47364078156906,246.08230619433138
91,247.22111094911804,246.97740638420206,246.64197673799833
92,247.68425912426505,247.48117198683502,247.20164728166523
93,248.14740729941207,247.98493758946802,247.76131782533218
94,248.61055547455908,248.488703192101,248.32098836899914
95,249.0737036497061,248.992468794734,248.8806589126661
96,249.536851824853,249.496234397367,249.44032945633305
97,250.0,250.0,250.0
