Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0,250.0
2,250.0,250.0,250.0
3,248.67243767313022,250.0,250.0
4,248.6724376731308,250.0,250.0
5,248.6724376731308,247.89473684210523,250.0
6,246.56717451523605,246.5228793598201,247.89473684210526
7,246.56717451523605,246.5228793598201,245.78947368421075
8,246.56717451523605,246.5228793598201,245.78947368421075
9,244.4619113573413,244.41761620192537,245.78947368421075
10,244.4619113573413,244.41761620192537,243.684210526316
11,244.78466066481974,244.86761788007368,243.684210526316
12,245.2587824225634,245.317619558222,243.684210526316
13,245.73290418030706,245.7676212363703,241.6179554171158
14,246.20702593805072,246.2208615564322,241.6179554171158
15,246.68114769579438,246.37407743950484,241.99138296079684
16,247.15526945353804,246.82731775956674,242.37545531881972
17,247.6293912112817,247.28055807962863,242.7684522585751
18,248.10351296902536,247.73379839969053,243.1614491983305
19,248.57763472676902,248.18703871975242,243.5544461380859
20,249.05175648451268,248.64027903981406,243.94744307784129
21,249.52587824225634,249.09351935987596,244.34044001759668
22,250.0,249.54675967993785,244.73343695735207
23,250.0,250.0,245.12643389710746
24,247.89473684210526,250.0,245.53303871034777
25,245.78947368421052,248.1450618854198,245.93964352358807
26,245.78947368421052,248.1450618854198,246.34624833682838
27,245.78947368421052,248.1450618854198,246.7528531500687
28,245.78947368421052,246.39447665892945,247.159457963309
29,243.68421052631578,246.39447665892945,247.159457963309
30,243.68421052631578,246.39447665892945,245.05419480541426
31,243.68421052631578,246.39447665892945,245.05419480541426
32,243.68421052631578,246.39447665892945,245.05419480541426
33,243.68421052631578,245.0274417588668,245.05419480541426
34,241.57894736842104,245.0274417588668,242.94893164751952
35,241.57894736842104,245.0274417588668,242.94893164751952
36,241.57894736842104,245.0274417588668,242.94893164751952
37,241.57894736842104,245.0274417588668,242.94893164751952
38,239.4736842105263,242.92217860097205,240.84366848962478
39,237.36842105263156,241.62117192944586,238.73840533173004
40,235.26315789473682,239.51590877155112,236.6331421738353
41,235.26315789473682,237.41064561365638,234.52787901594056
42,233.15789473684208,235.30538245576165,233.67109466785047
43,231.05263157894734,233.60100330550955,233.67109466785047
44,231.05263157894734,233.60100330550955,233.67109466785047
45,229.13864265927918,233.60100330550955,233.67109466785047
46,229.13864265927918,233.60100330550955,233.67109466785047
47,229.13864265927918,233.60100330550955,233.67109466785047
48,229.13864265927918,233.60100330550955,233.67109466785047
49,229.13864265927918,233.60100330550955,233.67109466785047
50,229.13864265927918,233.60100330550955,233.67109466785047
51,229.13864265927918,233.60100330550955,233.67109466785047
52,229.13864265927918,233.60100330550955,233.67109466785047
53,229.13864265927918,233.60100330550955,233.67109466785047
54,229.61276441702285,234.0542436255717,234.07769948109078
55,230.0868861747665,234.50748394563385,234.48430429433108
56,230.56100793251017,234.960724265696,234.8909091075714
57,231.03512969025383,235.41396458575815,235.2975139208117
58,231.50925144799749,235.8672049058203,235.704118734052
59,231.98337320574115,236.32044522588245,236.1107235472923
60,232.4574949634848,236.32044522588245,236.51732836053262
61,232.93161672122847,236.32044522588245,236.58204116306953
62,233.40573847897213,236.32044522588245,236.58204116306953
63,233.87986023671579,236.32044522588245,236.98864597630984
64,234.35398199445945,236.32044522588245,236.98864597630984
65,234.8281037522031,236.32044522588245,236.98864597630984
66,235.30222550994677,236.7736855459446,237.39525078955015
67,235.77634726769043,237.22692586600675,237.80185560279045
68,236.25046902543409,237.6801661860689,238.20846041603076
69,236.72459078317775,238.13340650613105,238.61506522927107
70,237.1987125409214,238.5866468261932,239.02167004251137
71,237.67283429866507,239.03988714625535,239.42827485575168
72,238.14695605640873,239.4931274663175,239.834879668992
73,238.6210778141524,239.94636778637965,240.2414844822323
74,239.09519957189605,240.3996081064418,240.6480892954726
75,239.5693213296397,240.85284842650395,241.0546941087129
76,240.04344308738337,241.3060887465661,241.46129892195322
77,240.51756484512703,241.75932906662825,241.86790373519352
78,240.9916866028707,242.2125693866904,242.27450854843383
79,241.46580836061435,242.66580970675255,242.68111336167414
80,241.939930118358,243.1190500268147,243.08771817491444
81,242.41405187610167,243.57229034687685,243.49432298815475
82,242.88817363384533,244.025530666939,243.90092780139506
83,243.362295391589,244.47877098700116,244.30753261463536
84,243.83641714933265,244.9320113070633,244.71413742787567
85,244.3105389070763,245.38525162712546,245.12074224111598
86,244.78466066481997,245.8384919471876,245.52734705435628
87,245.25878242256363,246.29173226724976,245.9339518675966
88,245.7329041803073,246.7449725873119,246.3405566808369
89,246.20702593805095,247.19821290737406,246.7471614940772
90,246.6811476957946,247.19821290737406,247.15376630731777
91,247.15526945353827,247.2805580796271,247.56037112055657
92,247.62939121128193,247.73379839968925,247.96697593379713
93,248.1035129690256,248.1870387197514,248.3735807470377
94,248.57763472676925,248.64027903981355,248.78018556027828
95,249.0517564845129,249.0935193598757,249.18679037351885
96,249.52587824225634,249.54675967993785,249.5933951867594
97,250.0,250.0,250.0
