Time_Period,CEV_1_A0_kWh,CEV_1_A1S_kWh,CEV_1_A2S_kWh
1,14.8,14.8,14.8
2,13.593075,13.74935,13.74935
3,12.398075,14.675597368422112,12.6848
4,14.271600000000001,13.489972368422112,11.4712
5,13.220950000000002,12.366997368422112,10.348225
6,12.148275000000002,13.638840927977881,12.348225
7,10.996625000000002,12.498115927977882,14.226249999999999
8,12.996625000000002,14.498115927977903,13.074174999999999
9,14.8,13.164015927977903,11.793524999999999
10,13.439725000000001,11.967940927977903,13.793524999999999
11,12.389075000000002,10.745315927977902,12.598299999999998
12,11.175475000000002,9.622340927977902,11.533749999999998
13,13.175475000000002,11.607090927977902,13.500624999999998
14,11.873025000000002,10.542540927977901,12.377649999999997
15,10.729875000000002,9.380465927977902,11.112874999999997
16,9.489025000000002,8.157840927977901,9.905949999999997
17,8.416350000000001,7.287040927977901,8.571224999999997
18,10.416350000000001,9.287040927977902,10.571224999999997
19,12.416350000000001,11.07878731958011,10.571224999999997
20,12.416350000000001,11.07878731958011,10.571224999999997
21,12.416350000000001,11.07878731958011,10.571224999999997
22,12.416350000000001,11.07878731958011,10.571224999999997
23,12.416350000000001,11.07878731958011,10.571224999999997
24,12.416350000000001,11.07878731958011,10.571224999999997
25,12.416350000000001,11.07878731958011,10.571224999999997
26,11.247025,10.028137319580111,9.236499999999996
27,10.0614,9.256437319580112,8.464799999999997
28,8.884025000000001,8.079112319580112,7.526449999999997
29,8.112325000000002,6.865512319580112,6.058299999999997
30,8.112325000000002,6.865512319580112,7.931824999999997
31,7.261475000000002,5.8258623195801125,7.364299999999997
32,6.513900000000001,4.863687319580112,6.241324999999997
33,5.779750000000002,3.922237319580112,8.241324999999996
34,4.636725000000002,5.922237319580113,7.440574999999996
35,6.636725000000002,4.779212319580113,6.106474999999996
36,5.553750000000002,3.3110623195801128,5.255624999999996
37,4.702900000000001,3.404680930548415,4.215974999999996
38,6.152752990430637,5.404680930548415,6.215974999999996
39,6.152752990430637,7.404680930548415,8.215974999999997
40,6.152752990430637,9.404680930548416,10.215974999999997
41,8.152752990430637,11.404680930548416,12.215974999999997
42,10.152752990430637,13.404680930548416,14.215974999999997
43,12.152752990430637,14.8,14.8
44,14.152752990430637,14.8,14.8
45,14.8,14.8,14.8
46,14.8,14.8,14.8
47,14.8,14.8,14.8
48,14.8,14.8,14.8
49,14.8,14.8,14.8
50,14.8,14.8,14.8
51,14.8,14.8,14.8
52,14.8,14.8,14.8
53,14.8,14.8,14.8
54,14.8,14.8,14.8
55,14.8,14.8,14.8
56,14.8,14.8,14.8
57,14.8,14.8,14.8
58,14.8,14.8,14.8
59,14.8,14.8,14.8
60,14.8,14.8,14.8
61,14.8,14.8,14.8
62,14.8,14.8,14.8
63,14.8,14.8,14.8
64,14.8,14.8,14.8
65,14.8,14.8,14.8
66,14.8,14.8,14.8
67,14.8,14.8,14.8
68,14.8,14.8,14.8
69,14.8,14.8,14.8
70,14.8,14.8,14.8
71,14.8,14.8,14.8
72,14.8,14.8,14.8
73,14.8,14.8,14.8
74,14.8,14.8,14.8
75,14.8,14.8,14.8
76,14.8,14.8,14.8
77,14.8,14.8,14.8
78,14.8,14.8,14.8
79,14.8,14.8,14.8
80,14.8,14.8,14.8
81,14.8,14.8,14.8
82,14.8,14.8,14.8
83,14.8,14.8,14.8
84,14.8,14.8,14.8
85,14.8,14.8,14.8
86,14.8,14.8,14.8
87,14.8,14.8,14.8
88,14.8,14.8,14.8
89,14.8,14.8,14.8
90,14.8,14.8,14.8
91,14.8,14.8,14.8
92,14.8,14.8,14.8
93,14.8,14.8,14.8
94,14.8,14.8,14.8
95,14.8,14.8,14.8
96,14.8,14.8,14.8
97,14.8,14.8,14.8
