Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,5.3389,Digging,Traveling,0.0,0.0,4.7425,Digging,Idle,0.0
2,08:15,0.0,0.0,5.4411,Digging,Idle,0.0,0.0,5.3389,Digging,Idle,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,0.0,3.2655,Loading/Swinging,Idle,-2.0
4,08:45,0.0,2.0,4.7809,Digging,Idle,0.0,0.0,4.8277,Digging,Traveling,-2.0
5,09:00,0.0,2.0,4.2582,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,0.0
6,09:15,0.0,2.0,4.7093,Traveling,Idle,8.0,4.0,0.7188,Charging,Serving CEV,2.0
7,09:30,8.0,4.0,0.061,Charging,Serving CEV,0.0,4.0,4.1464,Traveling,Idle,0.0
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,7.410315789473698,5.852578947368425,0.1325,Charging,Serving CEV,-0.14742105263156802
9,10:00,0.0,5.999999999999993,4.2026,Digging,Idle,0.0,5.852578947368425,5.2098,Digging,Idle,-0.14742105263156802
10,10:15,0.0,5.999999999999993,5.1226,Digging,Idle,0.0,5.852578947368425,4.8277,Digging,Idle,-0.14742105263156802
11,10:30,0.0,5.999999999999993,5.3659,Digging,Idle,0.0,5.852578947368425,4.2026,Digging,Idle,-0.14742105263156802
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,8.0,7.852578947368425,0.2629,Charging,Serving CEV,-0.14742105263156802
13,11:00,0.0,7.999999999999993,4.78,Digging,Idle,0.0,7.852578947368425,4.9634,Digging,Traveling,-0.14742105263156802
14,11:15,0.0,7.999999999999993,4.617,Traveling,Idle,0.0,7.852578947368425,4.617,Traveling,Charging (grid),-0.14742105263156802
15,11:30,0.0,7.999999999999993,4.6773,Digging,Idle,0.0,7.852578947368425,3.4832,Digging,Charging (grid),-0.14742105263156802
16,11:45,0.0,7.999999999999993,4.8905,Digging,Idle,0.0,7.852578947368425,3.4832,Digging,Charging (grid),-0.14742105263156802
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,0.0,7.852578947368425,0.0,,Charging (grid),-2.147421052631568
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,0.0,7.852578947368425,0.0,,Charging (grid),-4.147421052631568
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,7.852578947368425,0.0,,Charging (grid),-4.147421052631568
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,7.852578947368425,0.0,,Charging (grid),-4.147421052631568
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,7.852578947368425,0.0,,Charging (grid),-4.147421052631568
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,7.852578947368425,0.0,,Charging (grid),-4.147421052631568
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,7.852578947368425,0.0,,Traveling,-4.147421052631568
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),8.0,9.852578947368425,0.0,Charging,Serving CEV,-2.147421052631568
25,14:00,0.0,11.999999999999993,5.2098,Digging,Charging (grid),0.0,9.852578947368425,4.8905,Digging,Idle,-2.147421052631568
