Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.5629,Digging,Traveling,0.0,0.0,4.9634,Digging,Traveling,0.0
2,08:15,0.0,0.0,4.7425,Digging,Idle,0.0,0.0,5.1226,Digging,Idle,0.0
3,08:30,0.0,0.0,4.6773,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,2.0
4,08:45,6.985512691269744e-14,1.746378172817436e-14,4.2582,Digging,Idle,0.0,2.0,4.2026,Digging,Idle,1.9999999999999825
5,09:00,8.0,2.0000000000000173,0.5059,Charging,Serving CEV,0.0,2.0,4.7809,Digging,Idle,-1.7319479184152442e-14
6,09:15,8.0,4.000000000000018,0.0,Charging,Serving CEV,0.0,2.0,4.7093,Traveling,Idle,-2.0000000000000178
7,09:30,0.0,4.000000000000018,6.1076,Traveling,Idle,7.9999999999996385,3.9999999999999094,1.3131,Charging,Serving CEV,-1.0835776720341528e-13
8,09:45,8.0,6.000000000000018,0.2481,Charging,Serving CEV,8.0,5.999999999999909,0.0,Charging,Serving CEV,-1.0835776720341528e-13
9,10:00,0.0,6.000000000000018,4.4919,Digging,Traveling,0.0,5.999999999999909,5.3389,Digging,Traveling,-1.0835776720341528e-13
10,10:15,0.0,6.000000000000018,5.4411,Digging,Charging (grid),0.0,5.999999999999909,4.78,Digging,Charging (grid),-1.0835776720341528e-13
11,10:30,0.0,6.000000000000018,4.2026,Digging,Charging (grid),0.0,5.999999999999909,5.3659,Digging,Charging (grid),-1.0835776720341528e-13
12,10:45,0.0,6.000000000000018,4.7809,Digging,Charging (grid),0.0,5.999999999999909,0.0264,Idle,Charging (grid),-1.0835776720341528e-13
13,11:00,0.0,6.000000000000018,0.0,Idle,Charging (grid),0.0,5.999999999999909,4.2582,Digging,Charging (grid),-1.0835776720341528e-13
14,11:15,0.0,6.000000000000018,5.3956,Traveling,Charging (grid),0.0,5.999999999999909,4.5721,Traveling,Charging (grid),-1.0835776720341528e-13
15,11:30,0.0,6.000000000000018,4.6773,Digging,Charging (grid),0.0,5.999999999999909,5.4411,Digging,Charging (grid),-1.0835776720341528e-13
16,11:45,0.0,6.000000000000018,4.2026,Digging,Charging (grid),0.0,5.999999999999909,4.4919,Digging,Charging (grid),-1.0835776720341528e-13
17,12:00,0.0,6.000000000000018,0.0,,Charging (grid),0.0,5.999999999999909,0.0,,Charging (grid),-1.0835776720341528e-13
18,12:15,0.0,6.000000000000018,0.0,,Charging (grid),0.0,5.999999999999909,0.0,,Charging (grid),-1.0835776720341528e-13
19,12:30,0.0,6.000000000000018,0.0,,Charging (grid),0.0,5.999999999999909,0.0,,Charging (grid),-1.0835776720341528e-13
20,12:45,0.0,6.000000000000018,0.0,,Charging (grid),0.0,5.999999999999909,0.0,,Charging (grid),-1.0835776720341528e-13
