Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A1S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.7809,Digging,Traveling,0.0,0.0,5.3659,Digging,Traveling,0.0
2,08:15,0.0,0.0,4.9634,Digging,Idle,5.648315789473679,1.4120789473684197,0.0,Charging,Serving CEV,1.4120789473684197
3,08:30,8.0,2.0,0.0262,Charging,Serving CEV,0.0,1.4120789473684197,4.9351,Digging,Idle,-0.5879210526315803
4,08:45,0.0,2.0,4.9634,Digging,Idle,0.0,1.4120789473684197,5.2098,Digging,Idle,-0.5879210526315803
5,09:00,0.0,2.0,4.8277,Digging,Idle,7.999999999999741,3.4120789473683546,0.0,Charging,Serving CEV,1.4120789473683546
6,09:15,0.0,2.0,4.7095,Traveling,Idle,0.0,3.4120789473683546,4.2582,Digging,Idle,1.4120789473683546
7,09:30,8.0,4.0,0.2481,Charging,Serving CEV,1.0297093208980284e-12,3.412078947368612,4.6066,Traveling,Idle,-0.5879210526313878
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,7.999999999999901,5.412078947368587,0.0,Charging,Serving CEV,-0.5879210526314056
9,10:00,0.0,5.999999999999993,4.7809,Digging,Idle,0.0,5.412078947368587,4.6773,Digging,Traveling,-0.5879210526314056
10,10:15,0.0,5.999999999999993,4.6773,Digging,Idle,0.0,5.412078947368587,5.3389,Digging,Charging (grid),-0.5879210526314056
11,10:30,0.0,5.999999999999993,4.78,Digging,Idle,0.0,5.412078947368587,4.2907,Digging,Charging (grid),-0.5879210526314056
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,0.0,5.412078947368587,4.4919,Digging,Charging (grid),-2.5879210526314056
13,11:00,0.0,7.999999999999993,4.7809,Digging,Idle,0.0,5.412078947368587,0.0262,Idle,Charging (grid),-2.5879210526314056
14,11:15,0.0,7.999999999999993,4.6176,Traveling,Idle,0.0,5.412078947368587,3.7534,Traveling,Charging (grid),-2.5879210526314056
15,11:30,0.0,7.999999999999993,3.4832,Digging,Idle,0.0,5.412078947368587,5.1226,Digging,Charging (grid),-2.5879210526314056
16,11:45,0.0,7.999999999999993,4.7425,Digging,Idle,0.0,5.412078947368587,4.7843,Digging,Charging (grid),-2.5879210526314056
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,0.0,5.412078947368587,0.0,,Charging (grid),-4.587921052631406
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,0.0,5.412078947368587,0.0,,Charging (grid),-6.587921052631406
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,5.412078947368587,0.0,,Charging (grid),-6.587921052631406
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.412078947368587,0.0,,Charging (grid),-6.587921052631406
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.412078947368587,0.0,,Charging (grid),-6.587921052631406
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.412078947368587,0.0,,Traveling,-6.587921052631406
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),8.000000000000004,7.412078947368588,0.0,Charging,Serving CEV,-4.587921052631405
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),4.896631578946675,8.636236842105257,0.0,Charging,Serving CEV,-3.363763157894736
