Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.3389,Digging,Traveling,0.0,0.0,4.2907,Digging,Idle,0.0
2,08:15,0.0,0.0,4.4919,Digging,Idle,0.0,0.0,5.3659,Digging,Idle,0.0
3,08:30,7.999999999999952,1.999999999999988,0.061,Charging,Serving CEV,0.0,0.0,4.6773,Digging,Traveling,-1.999999999999988
4,08:45,0.0,1.999999999999988,2.2701,Loading/Swinging,Idle,7.999999999995456,1.999999999998864,0.0,Charging,Serving CEV,-1.1239897901305085e-12
5,09:00,0.0,1.999999999999988,4.78,Digging,Idle,6.667263157899523,3.6668157894737448,0.0,Charging,Serving CEV,1.6668157894737567
6,09:15,0.0,1.999999999999988,4.7093,Traveling,Idle,0.0,3.6668157894737448,4.9634,Digging,Idle,1.6668157894737567
7,09:30,8.0,3.999999999999988,0.0,Charging,Serving CEV,0.0,3.6668157894737448,4.5506,Traveling,Idle,-0.33318421052624325
8,09:45,5.9486315789472455,5.487157894736799,0.7188,Charging,Serving CEV,8.0,5.666815789473745,0.2629,Charging,Serving CEV,0.1796578947369456
9,10:00,0.0,5.487157894736799,4.7843,Digging,Traveling,0.0,5.666815789473745,4.2582,Digging,Idle,0.1796578947369456
10,10:15,0.0,5.487157894736799,4.4919,Digging,Charging (grid),0.0,5.666815789473745,5.4411,Digging,Idle,0.1796578947369456
11,10:30,0.0,5.487157894736799,4.7653,Digging,Charging (grid),0.0,5.666815789473745,5.3659,Digging,Idle,0.1796578947369456
12,10:45,0.0,5.487157894736799,5.3659,Digging,Charging (grid),8.0,7.666815789473745,0.0,Charging,Serving CEV,2.1796578947369456
13,11:00,0.0,5.487157894736799,0.4689,Idle,Charging (grid),0.0,7.666815789473745,4.8544,Digging,Traveling,2.1796578947369456
14,11:15,0.0,5.487157894736799,4.6559,Traveling,Charging (grid),0.0,7.666815789473745,5.3364,Traveling,Charging (grid),2.1796578947369456
15,11:30,0.0,5.487157894736799,5.4411,Digging,Charging (grid),0.0,7.666815789473745,4.8544,Digging,Charging (grid),2.1796578947369456
16,11:45,0.0,5.487157894736799,5.1226,Digging,Charging (grid),0.0,7.666815789473745,4.2582,Digging,Charging (grid),2.1796578947369456
17,12:00,0.0,5.487157894736799,0.0,,Charging (grid),0.0,7.666815789473745,0.0,,Charging (grid),2.1796578947369456
18,12:15,0.0,5.487157894736799,0.0,,Charging (grid),0.0,7.666815789473745,0.0,,Charging (grid),2.1796578947369456
19,12:30,0.0,5.487157894736799,0.0,,Charging (grid),0.0,7.666815789473745,0.0,,Charging (grid),2.1796578947369456
20,12:45,0.0,5.487157894736799,0.0,,Charging (grid),0.0,7.666815789473745,0.0,,Charging (grid),2.1796578947369456
21,13:00,0.0,5.487157894736799,0.0,,Charging (grid),0.0,7.666815789473745,0.0,,Charging (grid),2.1796578947369456
22,13:15,0.0,5.487157894736799,0.0,,Traveling,0.0,7.666815789473745,0.0,,Traveling,2.1796578947369456
23,13:30,7.061019390581907,7.252412742382276,0.0,Charging,Serving CEV,8.0,9.666815789473745,0.0,Charging,Serving CEV,2.4144030470914686
24,13:45,7.628367400495692,9.159504592506199,0.0,Charging,Serving CEV,8.0,11.666815789473745,0.0,Charging,Serving CEV,2.507311196967546
25,14:00,0.0,9.159504592506199,4.8905,Digging,Idle,0.0,11.666815789473745,4.8277,Digging,Idle,2.507311196967546
26,14:15,0.0,9.159504592506199,4.2907,Digging,Idle,0.0,11.666815789473745,5.2098,Digging,Idle,2.507311196967546
27,14:30,7.173454347342331,10.952868179341781,0.5059,Charging,Serving CEV,0.0,11.666815789473745,4.5726,Traveling,Idle,0.7139476101319637
28,14:45,0.0,10.952868179341781,4.617,Traveling,Idle,0.0,11.666815789473745,2.2047,Loading/Swinging,Idle,0.7139476101319637
29,15:00,0.0,10.952868179341781,3.0004,Loading/Swinging,Idle,8.0,13.666815789473745,0.0,Charging,Serving CEV,2.7139476101319637
30,15:15,0.0,10.952868179341781,4.6773,Digging,Idle,0.0,13.666815789473745,2.6102,Loading/Swinging,Idle,2.7139476101319637
31,15:30,0.0,10.952868179341781,2.4016,Loading/Swinging,Idle,0.0,13.666815789473745,3.7658,Loading/Swinging,Idle,2.7139476101319637
32,15:45,6.972344508034612,12.695954306350433,0.0264,Charging,Serving CEV,0.0,13.666815789473745,3.4361,Loading/Swinging,Idle,0.9708614831233113
33,16:00,0.0,12.695954306350433,2.2701,Loading/Swinging,Idle,8.0,15.666815789473745,0.0,Charging,Serving CEV,2.9708614831233113
34,16:15,0.0,12.695954306350433,4.7305,Traveling,Idle,0.0,15.666815789473745,4.7746,Traveling,Idle,2.9708614831233113
35,16:30,0.0,12.695954306350433,3.9497,Loading/Swinging,Idle,0.0,15.666815789473745,3.4034,Loading/Swinging,Idle,2.9708614831233113
36,16:45,0.0,12.695954306350433,2.2701,Loading/Swinging,Idle,0.0,15.666815789473745,2.9366,Loading/Swinging,Idle,2.9708614831233113
37,17:00,8.0,14.695954306350433,0.0,Charging,Serving CEV,8.0,17.666815789473745,0.0,Charging,Serving CEV,2.9708614831233113
38,17:15,8.0,16.695954306350433,0.0,Charging,Serving CEV,8.0,19.666815789473745,0.0,Charging,Serving CEV,2.9708614831233113
39,17:30,7.999999999999995,18.695954306350433,0.0,Charging,Serving CEV,8.0,21.666815789473745,0.0,Charging,Serving CEV,2.9708614831233113
40,17:45,5.381350289050815,20.041291878613137,0.0,Charging,Serving CEV,2.4073684210526345,22.268657894736904,0.0,Charging,Serving CEV,2.227366016123767
41,18:00,7.716771037418378,21.970484637967733,0.0,Charging,Serving CEV,7.873296398891961,24.236981994459896,0.0,Charging,Serving CEV,2.266497356492163
42,18:15,7.593854155925351,23.868948176949072,0.0,Charging,Serving CEV,0.0,24.236981994459896,0.0,,Traveling,0.368033817510824
43,18:30,0.0,23.868948176949072,0.0,,Idle,0.0,24.236981994459896,0.0,,Idle,0.368033817510824
